tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1579,32:27.3,58:46.8,401,Allen St & Rivington St,40.72019576,-73.98997825,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,39799,Customer,1984,2
326,32:54.0,38:21.0,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,17828,Customer,1969,0
457,33:02.3,40:39.6,483,E 12 St & 3 Ave,40.73223272,-73.98889957,393,E 5 St & Avenue C,40.72299208,-73.97995466,35008,Subscriber,1998,1
268,33:29.0,37:57.1,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3718,E 11 St & Avenue B,40.72746421,-73.97950418,32981,Subscriber,1981,1
120,33:37.8,35:38.3,330,Reade St & Broadway,40.71450451,-74.00562789,146,Hudson St & Reade St,40.71625008,-74.0091059,28153,Subscriber,1988,1
591,33:41.2,43:32.6,523,W 38 St & 8 Ave,40.75466591,-73.99138152,402,Broadway & E 22 St,40.7403432,-73.98955109,34925,Subscriber,1978,1
219,33:45.8,37:25.1,3244,University Pl & E 8 St,40.73143724,-73.99490342,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,37303,Subscriber,1989,1
2385,34:08.1,13:53.6,3716,40 Ave & Crescent St,40.7535992,-73.93795609,237,E 11 St & 2 Ave,40.73047309,-73.98672378,41137,Subscriber,1992,1
169,34:22.1,37:11.2,467,Dean St & 4 Ave,40.68312489,-73.97895137,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,37706,Subscriber,1994,0
1077,34:26.8,52:24.6,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,40098,Customer,1969,0
228,34:27.8,38:15.8,3725,2 Ave & E 72 St,40.76876203,-73.95840794,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,39926,Subscriber,1994,2
795,34:37.4,47:53.4,3067,Broadway & Whipple St,40.7016657,-73.9437303,3081,Graham Ave & Grand St,40.711863,-73.944024,30176,Subscriber,1976,0
1743,36:14.5,05:18.1,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3727,Frost St & Meeker Ave,40.71766197,-73.94880027,41556,Subscriber,1993,1
1100,36:45.0,55:05.7,3905,4 Ave & E 12 St,40.732647,-73.99011,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,41196,Subscriber,1959,1
390,36:50.1,43:20.3,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,285,Broadway & E 14 St,40.73454567,-73.99074142,38683,Subscriber,1985,1
1734,36:50.1,05:44.2,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3496,1 Ave & E 110 St,40.7923272,-73.9383,40086,Subscriber,1996,2
220,36:57.1,40:37.7,3598,Newton Rd & 44 St,40.7595701,-73.9142678,3691,28 Ave & 44 St,40.76408932,-73.91065121,40499,Subscriber,1969,0
858,37:27.8,51:46.2,3522,37 St & 24 Ave,40.7701477,-73.9120938,3522,37 St & 24 Ave,40.7701477,-73.9120938,35084,Subscriber,1984,2
752,37:45.3,50:18.2,379,W 31 St & 7 Ave,40.749156,-73.9916,3711,E 13 St & Avenue A,40.72966729,-73.98067966,36534,Subscriber,1965,1
929,37:54.2,53:23.3,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,526,E 33 St & 5 Ave,40.74765947,-73.98490707,35001,Subscriber,1986,1
197,38:29.0,41:46.5,462,W 22 St & 10 Ave,40.74691959,-74.00451887,470,W 20 St & 8 Ave,40.74345335,-74.00004031,39850,Subscriber,1970,1
295,38:46.2,43:41.3,2003,1 Ave & E 18 St,40.73381219,-73.98054421,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17437,Customer,1985,1
514,38:52.1,47:26.7,448,W 37 St & 10 Ave,40.75660359,-73.9979009,447,8 Ave & W 52 St,40.76370739,-73.9851615,38943,Subscriber,1995,1
304,39:02.7,44:07.3,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,17411,Subscriber,1965,1
144,39:03.9,41:28.1,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,18110,Subscriber,1978,1
315,39:45.8,45:01.4,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,14702,Subscriber,1997,1
315,39:46.8,45:02.2,128,MacDougal St & Prince St,40.72710258,-74.00297088,128,MacDougal St & Prince St,40.72710258,-74.00297088,40539,Subscriber,1992,1
229,40:20.7,44:09.9,490,8 Ave & W 33 St,40.751551,-73.993934,448,W 37 St & 10 Ave,40.75660359,-73.9979009,38962,Subscriber,1993,1
544,40:54.4,49:59.0,3246,Montague St & Clinton St,40.69428114,-73.99230033,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,33791,Subscriber,1977,1
254,40:57.4,45:12.1,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,38116,Subscriber,1984,1
169,41:37.3,44:27.0,237,E 11 St & 2 Ave,40.73047309,-73.98672378,439,E 4 St & 2 Ave,40.7262807,-73.98978041,28424,Subscriber,1992,1
1069,42:03.0,59:52.1,3255,8 Ave & W 31 St,40.75058535,-73.99468482,545,E 23 St & 1 Ave,40.736502,-73.97809472,38075,Subscriber,1975,2
369,42:14.3,48:24.2,3809,W 55 St & 6 Ave,40.763189,-73.978434,477,W 41 St & 8 Ave,40.75640548,-73.9900262,35158,Subscriber,1983,1
254,42:22.9,46:37.2,546,E 30 St & Park Ave S,40.74444921,-73.98303529,536,1 Ave & E 30 St,40.74144387,-73.97536082,29348,Subscriber,1956,1
184,42:42.4,45:46.5,3526,31 St & 23 Ave,40.7747878,-73.9125551,3515,24 Ave & 26 St,40.774591,-73.918544,35316,Subscriber,1988,2
545,42:49.2,51:54.3,128,MacDougal St & Prince St,40.72710258,-74.00297088,355,Bayard St & Baxter St,40.71602118,-73.99974372,35164,Subscriber,1988,1
361,42:50.2,48:51.3,3737,Stanton St & Norfolk St,40.720747,-73.986274,3718,E 11 St & Avenue B,40.72746421,-73.97950418,31222,Subscriber,1990,1
247,43:24.5,47:31.9,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3151,E 81 St & York Ave,40.7728384,-73.94989233,32988,Subscriber,1992,1
379,43:38.5,49:58.4,3745,36 Ave & 31 St,40.75651273,-73.92957486,3646,35 Ave & 10 St,40.76315482,-73.9398551,36296,Subscriber,1984,1
276,44:18.2,48:54.9,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,3888,Woodward Ave & Harman St,40.70793,-73.91092,14792,Subscriber,1998,1
604,45:13.1,55:17.9,492,W 33 St & 7 Ave,40.75019995,-73.99093085,458,11 Ave & W 27 St,40.751396,-74.005226,40749,Subscriber,1961,1
643,45:20.3,56:03.7,474,5 Ave & E 29 St,40.7451677,-73.98683077,439,E 4 St & 2 Ave,40.7262807,-73.98978041,39223,Subscriber,1997,1
494,45:27.1,53:41.5,3798,W 40 St & 5 Ave,40.752269,-73.982079,3707,Lexington Ave & E 26 St,40.741459,-73.983293,33013,Subscriber,1982,1
382,45:53.8,52:15.9,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,36992,Subscriber,1985,1
694,45:55.0,57:29.9,325,E 19 St & 3 Ave,40.73624527,-73.98473765,268,Howard St & Centre St,40.71910537,-73.99973337,38364,Subscriber,1999,1
221,46:03.5,49:45.0,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,38116,Subscriber,1984,1
984,46:15.4,02:40.3,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,41940,Subscriber,1990,1
595,46:28.3,56:24.1,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3585,Union St & Bedford Ave,40.6691783,-73.9554162,16915,Subscriber,1997,1
186,46:33.9,49:40.2,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,261,Johnson St & Gold St,40.69474881,-73.98362464,41684,Subscriber,1991,1
330,46:36.4,52:06.7,128,MacDougal St & Prince St,40.72710258,-74.00297088,3812,University Pl & E 14 St,40.734814,-73.992085,40539,Subscriber,1992,1
280,46:46.0,51:26.9,526,E 33 St & 5 Ave,40.74765947,-73.98490707,402,Broadway & E 22 St,40.7403432,-73.98955109,38965,Subscriber,2000,1
832,47:18.3,01:10.5,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,41033,Customer,1984,1
1167,47:21.2,06:48.2,464,E 56 St & 3 Ave,40.75934501,-73.96759673,385,E 55 St & 2 Ave,40.75797322,-73.96603308,40960,Subscriber,1969,1
1957,47:34.9,20:12.3,173,Broadway & W 49 St,40.76068327,-73.98452729,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,39441,Subscriber,1980,1
278,47:44.6,52:23.0,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,285,Broadway & E 14 St,40.73454567,-73.99074142,18808,Subscriber,1994,1
199,48:07.8,51:27.6,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,3863,Central Ave & Woodbine St,40.69296,-73.91605,33742,Subscriber,1993,1
458,48:27.9,56:06.1,3329,Degraw St & Smith St,40.6829151,-73.99318208,391,Clark St & Henry St,40.69760127,-73.99344559,16101,Subscriber,1993,1
1816,49:05.1,19:21.3,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,526,E 33 St & 5 Ave,40.74765947,-73.98490707,36388,Subscriber,1986,2
643,49:18.2,00:01.3,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,41514,Subscriber,1985,1
1125,49:42.0,08:27.9,285,Broadway & E 14 St,40.73454567,-73.99074142,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,36911,Subscriber,1993,1
851,49:50.8,04:02.7,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,27925,Subscriber,1987,2
159,51:19.9,53:59.9,116,W 17 St & 8 Ave,40.74177603,-74.00149746,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,37755,Subscriber,1993,1
566,51:25.9,00:52.5,403,E 2 St & 2 Ave,40.72502876,-73.99069656,223,W 13 St & 7 Ave,40.73781509,-73.99994661,28540,Customer,1969,0
254,51:37.0,55:51.2,435,W 21 St & 6 Ave,40.74173969,-73.99415556,434,9 Ave & W 18 St,40.74317449,-74.00366443,41469,Subscriber,1991,1
231,51:37.0,55:29.0,3656,E 2 St & Avenue A,40.72307749,-73.98583621,403,E 2 St & 2 Ave,40.72502876,-73.99069656,41092,Subscriber,1969,1
481,51:38.1,59:40.1,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,28595,Subscriber,1987,1
499,51:41.8,00:01.6,3094,Graham Ave & Withers St,40.7169811,-73.94485918,471,Grand St & Havemeyer St,40.71286844,-73.95698119,40072,Subscriber,1997,1
453,51:44.9,59:18.3,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,297,E 15 St & 3 Ave,40.734232,-73.986923,38365,Customer,1969,0
152,52:03.7,54:36.5,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,34228,Subscriber,1984,1
775,52:12.5,05:08.2,334,W 20 St & 7 Ave,40.74238787,-73.99726235,358,Christopher St & Greenwich St,40.73291553,-74.00711384,37619,Subscriber,1994,1
614,52:14.9,02:29.9,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,301,E 2 St & Avenue B,40.72217444,-73.98368779,36755,Subscriber,1994,1
2030,52:29.0,26:19.3,546,E 30 St & Park Ave S,40.74444921,-73.98303529,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,32854,Subscriber,1950,2
951,52:30.1,08:21.4,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,301,E 2 St & Avenue B,40.72217444,-73.98368779,39102,Subscriber,1995,1
230,52:47.3,56:38.3,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3165,Central Park West & W 72 St,40.77579377,-73.97620574,32962,Subscriber,1996,1
1974,52:58.1,25:52.9,546,E 30 St & Park Ave S,40.74444921,-73.98303529,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,33648,Customer,1969,0
309,53:01.1,58:10.4,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,29139,Subscriber,1983,1
107,53:04.8,54:52.0,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,31176,Subscriber,1990,1
279,53:08.8,57:48.1,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3711,E 13 St & Avenue A,40.72966729,-73.98067966,15797,Subscriber,1994,1
1619,54:24.7,21:23.7,492,W 33 St & 7 Ave,40.75019995,-73.99093085,411,E 6 St & Avenue D,40.72228087,-73.97668709,28341,Subscriber,1991,1
355,55:03.6,00:58.7,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,297,E 15 St & 3 Ave,40.734232,-73.986923,31111,Subscriber,1966,1
973,55:15.9,11:29.5,3887,Flushing Ave & Woodward Ave,40.71246,-73.91873,3081,Graham Ave & Grand St,40.711863,-73.944024,39291,Customer,1988,1
510,56:01.7,04:32.5,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,297,E 15 St & 3 Ave,40.734232,-73.986923,39244,Subscriber,1992,1
2038,56:09.8,30:08.3,454,E 51 St & 1 Ave,40.75455731,-73.96592976,311,Norfolk St & Broome St,40.7172274,-73.98802084,37377,Customer,1969,0
242,56:17.0,00:19.3,403,E 2 St & 2 Ave,40.72502876,-73.99069656,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,39446,Subscriber,1998,1
234,56:43.7,00:37.9,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3402,Court St & State St,40.6902375,-73.99203074,38116,Subscriber,1984,1
430,57:15.3,04:25.6,531,Forsyth St & Broome St,40.71893904,-73.99266288,3737,Stanton St & Norfolk St,40.720747,-73.986274,31066,Subscriber,1989,1
411,57:17.9,04:09.2,3718,E 11 St & Avenue B,40.72746421,-73.97950418,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,37617,Customer,2000,1
267,57:47.3,02:15.1,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,468,Broadway & W 56 St,40.7652654,-73.98192338,33910,Customer,1969,0
152,57:50.8,00:23.6,3409,Bergen St & Smith St,40.6867443,-73.99063168,3411,Bond St & Bergen St,40.6849668,-73.98620772,39006,Subscriber,1976,1
1919,57:59.2,29:59.0,454,E 51 St & 1 Ave,40.75455731,-73.96592976,311,Norfolk St & Broome St,40.7172274,-73.98802084,37088,Customer,1969,0
465,58:25.0,06:10.6,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,403,E 2 St & 2 Ave,40.72502876,-73.99069656,28387,Subscriber,1989,1
320,58:26.8,03:46.9,432,E 7 St & Avenue A,40.72621788,-73.98379855,251,Mott St & Prince St,40.72317958,-73.99480012,38370,Subscriber,1991,1
1685,58:51.7,26:56.8,3714,Division Ave & Hooper St,40.70684203,-73.9544354,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,42027,Subscriber,1992,2
242,59:04.5,03:07.4,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,3244,University Pl & E 8 St,40.73143724,-73.99490342,37416,Subscriber,1992,1
674,59:47.2,11:01.8,3869,Van Buren St & Broadway,40.692,-73.92617,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,40182,Customer,1996,1
358,01:06.7,07:05.1,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,297,E 15 St & 3 Ave,40.734232,-73.986923,29382,Subscriber,1983,2
1287,01:08.3,22:35.5,479,9 Ave & W 45 St,40.76019252,-73.9912551,427,Bus Slip & State St,40.701907,-74.013942,36552,Subscriber,1981,1
673,01:30.1,12:43.4,3435,Grand St & Elizabeth St,40.718822,-73.99596,482,W 15 St & 7 Ave,40.73935542,-73.99931783,38855,Subscriber,1985,1
328,01:34.5,07:02.7,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,531,Forsyth St & Broome St,40.71893904,-73.99266288,40085,Subscriber,1995,1
81,02:08.0,03:29.4,265,Stanton St & Chrystie St,40.72229346,-73.99147535,312,Allen St & Stanton St,40.722055,-73.989111,31235,Subscriber,1984,1
543,02:11.2,11:14.7,401,Allen St & Rivington St,40.72019576,-73.98997825,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,40430,Subscriber,1995,1
1164,02:11.6,21:36.5,532,S 5 Pl & S 5 St,40.710451,-73.960876,3052,Lewis Ave & Madison St,40.686312,-73.935775,41108,Subscriber,1991,2
1459,02:37.5,26:56.9,3714,Division Ave & Hooper St,40.70684203,-73.9544354,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,28914,Subscriber,1990,1
378,03:14.1,09:32.4,492,W 33 St & 7 Ave,40.75019995,-73.99093085,479,9 Ave & W 45 St,40.76019252,-73.9912551,30643,Subscriber,1963,1
287,03:21.5,08:09.3,3112,Milton St & Franklin St,40.72906,-73.95779,3108,Nassau Ave & Russell St,40.72557,-73.94434,41829,Subscriber,1999,1
183,03:27.6,06:31.4,3767,Powers St & Olive St,40.71323,-73.93894,3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,28006,Subscriber,1988,1
92,03:51.2,05:23.9,312,Allen St & Stanton St,40.722055,-73.989111,3656,E 2 St & Avenue A,40.72307749,-73.98583621,35941,Subscriber,1984,1
594,04:08.1,14:02.8,3739,Perry St & Greenwich Ave,40.735918,-74.000939,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15520,Subscriber,1994,1
840,04:38.9,18:39.5,503,E 20 St & Park Ave,40.73827428,-73.98751968,237,E 11 St & 2 Ave,40.73047309,-73.98672378,36387,Subscriber,1999,1
356,04:41.5,10:37.7,150,E 2 St & Avenue C,40.7208736,-73.98085795,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,40740,Subscriber,1985,1
437,04:46.8,12:04.3,401,Allen St & Rivington St,40.72019576,-73.98997825,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15811,Customer,1969,0
871,05:04.6,19:36.2,497,E 17 St & Broadway,40.73704984,-73.99009296,479,9 Ave & W 45 St,40.76019252,-73.9912551,31469,Subscriber,1976,0
308,05:21.7,10:30.5,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3259,9 Ave & W 28 St,40.74937024,-73.99923384,32130,Subscriber,1960,1
345,05:36.6,11:22.3,2009,Catherine St & Monroe St,40.71117444,-73.99682619,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,20828,Subscriber,1995,2
368,05:39.9,11:48.2,502,Henry St & Grand St,40.714211,-73.981095,401,Allen St & Rivington St,40.72019576,-73.98997825,36474,Customer,1993,1
1490,05:44.8,30:35.7,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,36587,Subscriber,1993,1
519,06:06.2,14:45.5,3798,W 40 St & 5 Ave,40.752269,-73.982079,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,31959,Subscriber,1979,1
962,06:16.2,22:18.9,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,28919,Subscriber,1998,2
1429,06:57.8,30:47.0,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,38389,Subscriber,1987,1
269,07:23.7,11:53.4,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3142,1 Ave & E 62 St,40.7612274,-73.96094022,40960,Subscriber,1969,1
193,08:17.4,11:30.5,3711,E 13 St & Avenue A,40.72966729,-73.98067966,394,E 9 St & Avenue C,40.72521311,-73.97768752,29955,Subscriber,1984,2
533,08:22.9,17:16.6,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3718,E 11 St & Avenue B,40.72746421,-73.97950418,19994,Subscriber,1994,1
727,08:36.3,20:43.5,445,E 10 St & Avenue A,40.72740794,-73.98142006,295,Pike St & E Broadway,40.71406667,-73.99293911,21645,Subscriber,1997,1
126,08:46.1,10:53.0,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,223,W 13 St & 7 Ave,40.73781509,-73.99994661,40992,Subscriber,1987,1
479,08:48.7,16:48.2,3918,Avenue D & E 8 St,40.72387,-73.975767,3656,E 2 St & Avenue A,40.72307749,-73.98583621,37204,Subscriber,1958,2
622,09:08.4,19:31.0,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3140,1 Ave & E 78 St,40.77140426,-73.9535166,34941,Subscriber,1982,1
1116,09:36.0,28:13.0,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,3078,Broadway & Roebling St,40.70924826,-73.96063149,37734,Subscriber,1988,1
346,09:53.4,15:39.5,335,Washington Pl & Broadway,40.72903917,-73.99404649,496,E 16 St & 5 Ave,40.73726186,-73.99238967,38887,Subscriber,1992,1
191,09:59.7,13:11.1,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,445,E 10 St & Avenue A,40.72740794,-73.98142006,41531,Subscriber,1959,1
170,09:59.8,12:49.8,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,18366,Subscriber,1994,1
2366,10:04.2,49:30.8,127,Barrow St & Hudson St,40.73172428,-74.00674436,3322,12 St & 4 Ave,40.668603,-73.9904394,40877,Subscriber,1986,1
175,10:27.7,13:22.9,250,Lafayette St & Jersey St,40.72456089,-73.99565293,3467,W Broadway & Spring St,40.72494672,-74.00165856,41484,Subscriber,2001,1
526,10:38.4,19:25.3,3259,9 Ave & W 28 St,40.74937024,-73.99923384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,32130,Subscriber,1960,1
146,10:56.8,13:23.3,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,479,9 Ave & W 45 St,40.76019252,-73.9912551,32689,Subscriber,1975,1
884,11:08.5,25:52.8,502,Henry St & Grand St,40.714211,-73.981095,3804,Front St & Jay St,40.702461,-73.986842,33149,Subscriber,1996,1
358,11:13.6,17:12.2,502,Henry St & Grand St,40.714211,-73.981095,531,Forsyth St & Broome St,40.71893904,-73.99266288,29158,Subscriber,1997,2
1764,11:14.1,40:38.6,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3815,E 51 St & 2 Ave,40.755293,-73.967641,35001,Subscriber,1986,1
363,11:19.2,17:22.3,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19592,Subscriber,1996,1
425,11:35.0,18:40.2,442,W 27 St & 7 Ave,40.746647,-73.993915,462,W 22 St & 10 Ave,40.74691959,-74.00451887,39763,Subscriber,1988,1
285,11:37.9,16:23.0,3721,31 St & Newtown Ave,40.76754878,-73.92093346,3621,27 Ave & 9 St,40.7739825,-73.9309134,38236,Subscriber,1979,2
1669,12:06.0,39:55.4,3142,1 Ave & E 62 St,40.7612274,-73.96094022,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,40960,Subscriber,1969,1
548,12:07.1,21:16.0,3335,Union St & 4 Ave,40.6772744,-73.98282002,3408,Congress St & Clinton St,40.6881529,-73.99520919,38368,Subscriber,1984,2
717,12:10.6,24:07.6,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,479,9 Ave & W 45 St,40.76019252,-73.9912551,18809,Customer,1969,0
1048,12:17.8,29:45.8,328,Watts St & Greenwich St,40.72405549,-74.00965965,411,E 6 St & Avenue D,40.72228087,-73.97668709,38250,Subscriber,1992,1
589,12:46.3,22:35.3,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,3496,1 Ave & E 110 St,40.7923272,-73.9383,29053,Subscriber,1985,1
554,12:50.3,22:05.0,479,9 Ave & W 45 St,40.76019252,-73.9912551,72,W 52 St & 11 Ave,40.76727216,-73.99392888,30643,Subscriber,1963,1
460,12:55.4,20:36.4,3323,W 106 St & Central Park West,40.7981856,-73.9605909,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,39310,Subscriber,1987,2
1296,13:07.3,34:44.0,3411,Bond St & Bergen St,40.6849668,-73.98620772,3052,Lewis Ave & Madison St,40.686312,-73.935775,40244,Subscriber,1988,1
563,13:29.7,22:53.4,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,40964,Subscriber,1989,2
212,14:14.9,17:47.0,402,Broadway & E 22 St,40.7403432,-73.98955109,526,E 33 St & 5 Ave,40.74765947,-73.98490707,36556,Subscriber,2000,1
592,14:32.3,24:24.4,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,40080,Customer,1989,1
181,14:50.3,17:51.5,442,W 27 St & 7 Ave,40.746647,-73.993915,3259,9 Ave & W 28 St,40.74937024,-73.99923384,39544,Subscriber,1960,1
80,14:53.9,16:14.1,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,479,9 Ave & W 45 St,40.76019252,-73.9912551,31959,Subscriber,1979,1
337,14:59.3,20:37.0,3898,E 63 St & 3 Ave,40.763954,-73.9646,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,39095,Subscriber,1995,2
382,15:46.8,22:09.4,3711,E 13 St & Avenue A,40.72966729,-73.98067966,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15942,Customer,1990,1
221,16:53.4,20:35.3,513,W 56 St & 10 Ave,40.768254,-73.988639,479,9 Ave & W 45 St,40.76019252,-73.9912551,36558,Subscriber,1982,1
772,16:57.8,29:50.5,492,W 33 St & 7 Ave,40.75019995,-73.99093085,480,W 53 St & 10 Ave,40.76669671,-73.99061728,41723,Subscriber,1989,1
261,17:14.8,21:36.6,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,14587,Subscriber,1938,2
1241,17:49.8,38:31.0,394,E 9 St & Avenue C,40.72521311,-73.97768752,376,John St & William St,40.70862144,-74.00722156,40187,Subscriber,1985,1
263,17:50.5,22:13.9,497,E 17 St & Broadway,40.73704984,-73.99009296,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15676,Subscriber,2000,1
228,18:03.2,21:51.7,446,W 24 St & 7 Ave,40.74487634,-73.99529885,474,5 Ave & E 29 St,40.7451677,-73.98683077,33258,Subscriber,1985,1
441,18:04.6,25:26.1,394,E 9 St & Avenue C,40.72521311,-73.97768752,483,E 12 St & 3 Ave,40.73223272,-73.98889957,29955,Subscriber,1984,2
211,18:19.2,21:50.6,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,293,Lafayette St & E 8 St,40.73020661,-73.99102628,17886,Subscriber,1991,1
490,18:34.9,26:45.4,526,E 33 St & 5 Ave,40.74765947,-73.98490707,476,E 31 St & 3 Ave,40.74394314,-73.97966069,36556,Subscriber,1979,1
411,18:36.0,25:27.2,3617,28 Ave & 35 St,40.7671,-73.9169858,3573,35 St & 34 Ave,40.7580583,-73.9242751,38850,Customer,1969,0
173,18:45.6,21:39.2,3072,Leonard St & Boerum St,40.70583339,-73.94644578,3454,Leonard St & Maujer St,40.71036854,-73.94705951,30474,Customer,1992,1
